transaction_amount,transaction_amount_bin,avg_amount_deviation_sigma,merchant_category,merchant_risk_score,merchant_category_vs_history,geo_velocity_kmh,geo_velocity_bin,geo_distance_km,geo_distance_bin,merchant_location,country_consistency,ip_address_type,device_fingerprint_match,session_duration_sec,session_duration_bin,network_carrier_type,cards_on_device_30d,cvv_match_status,three_ds_auth_result,tokenization_used,failed_attempts_before_success,transaction_velocity_1h,time_of_transaction,account_credential_change_recency,card_present_cnp,order_shipping_speed,account_age_days,chargeback_history_count,customer_id,transaction_id,segment,customer_type,is_fraud
5.14,low,1.05,retail,medium_risk,no_history,4.6,normal,6.2,same_location,home_city,same_country,residential,new_device,118.3,normal,wifi,1,cvv2_match,frictionless_pass,raw_pan_online,0,within_normal,afternoon_12_18,not_applicable,contactless,expedited,0,0,GUEST_54_170423,TXN_54_0170423,D_guest,global,0
4030.54,very_high,10.0,crypto_giftcard,very_high_risk,never_before_category,18.9,normal,133.4,short,home_city,high_risk_country,proxy,spoofed,53.3,normal,datacenter_hosting,13,cvv2_mismatch,bypassed,raw_pan_manual_entry,1,within_normal,morning_6_12,changed_within_24h,cnp_online,same_day,71,0,CUST_C_0177847,TXN_42_0091028,C_new,customer_based,1
900.12,high,10.0,crypto_giftcard,very_high_risk,never_before_category,84.6,fast,94.6,short,foreign_far,new_country,tor,spoofed,1.4,bot_speed,corporate_vpn,9,cvv2_mismatch,not_enrolled,raw_pan_online,3,5x_baseline,late_night_0_5,changed_within_24h,manual_entry,overnight,420,0,CUST_B_0113964,TXN_25_0035425,B_regular,customer_based,1
36.8,low,0.71,travel,high_risk,frequent_category,4.9,normal,2.2,same_location,home_city,same_country,residential,known_device,232.6,slow,mobile_data,2,not_provided,frictionless_pass,raw_pan_online,1,within_normal,afternoon_12_18,no_recent_change,cnp_online,same_day,9,1,CUST_C_0154060,TXN_47_0149083,C_new,customer_based,0
9.56,low,1.88,luxury,very_high_risk,never_before_category,929.5,impossible,5335.0,long,foreign_far,high_risk_country,vpn,emulator,143.3,normal,wifi,4,not_provided,bypassed,raw_pan_online,0,burst_pattern,late_night_0_5,changed_within_24h,cnp_online,same_day,497,0,CUST_B_0103966,TXN_24_0030737,B_regular,customer_based,1
4.11,low,1.4,crypto_giftcard,very_high_risk,never_before_category,88.4,fast,30.6,same_location,same_country,high_risk_country,datacenter,emulator,3.3,bot_speed,mobile_data,9,not_provided,challenge_fail,raw_pan_manual_entry,3,within_normal,late_night_0_5,changed_1_7d_ago,cnp_online,same_day,7,0,CUST_C_0102364,TXN_43_0114799,C_new,customer_based,1
1594.8,high,6.59,crypto_giftcard,very_high_risk,never_before_category,1880.0,impossible,6472.4,long,foreign_far,high_risk_country,datacenter,spoofed,3.8,bot_speed,mobile_data,11,icvv_match,challenge_fail,raw_pan_online,6,burst_pattern,late_night_0_5,changed_7_30d_ago,cnp_online,same_day,1197,0,CUST_A_0099025,TXN_3_0176996,A_established,customer_based,1
18.7,low,0.11,retail,medium_risk,frequent_category,0.9,normal,3.0,same_location,home_city,frequent_travel_country,residential,known_device,57.6,normal,wifi,1,cvv2_match,frictionless_pass,raw_pan_online,0,burst_pattern,morning_6_12,no_recent_change,card_present_swipe,in_store_pickup,37,0,CUST_C_0124893,TXN_51_0008975,C_new,customer_based,0
256.64,medium,10.0,luxury,very_high_risk,no_history,1790.5,impossible,1667.3,long,foreign_far,high_risk_country,datacenter,emulator,3.7,bot_speed,datacenter_hosting,3,not_provided,challenge_fail,raw_pan_online,10,5x_baseline,late_night_0_5,not_applicable,cnp_online,overnight,0,0,GUEST_56_224905,TXN_56_0224905,D_guest,global,1
6.09,low,1.04,luxury,very_high_risk,no_history,7.9,normal,1.5,same_location,home_city,frequent_travel_country,residential,known_device,85.5,normal,corporate_vpn,1,cvv2_match,frictionless_pass,emv_chip_token,0,within_normal,late_night_0_5,not_applicable,card_present_chip,standard,0,0,GUEST_55_216500,TXN_55_0216500,D_guest,global,0
935.22,high,10.0,utility,low_risk,no_history,858.4,impossible,5930.5,long,foreign_far,new_country,proxy,emulator,0.7,bot_speed,datacenter_hosting,7,cvv2_mismatch,bypassed,raw_pan_online,3,2x_baseline,morning_6_12,not_applicable,manual_entry,overnight,0,0,GUEST_56_36546,TXN_56_0036546,D_guest,global,1
3826.32,very_high,10.0,grocery,low_risk,rare_category,97.8,fast,45.0,same_location,neighboring_country,same_country,vpn,known_device,14.0,very_fast,datacenter_hosting,8,cvv2_mismatch,not_enrolled,raw_pan_manual_entry,6,burst_pattern,late_night_0_5,changed_within_24h,cnp_moto,expedited,96,0,CUST_C_0105438,TXN_52_0107604,C_new,customer_based,1
0.73,low,1.68,electronics,high_risk,never_before_category,279.3,fast,213.1,short,same_country,high_risk_country,datacenter,unknown_device,60.4,normal,wifi,10,not_provided,not_enrolled,raw_pan_online,4,5x_baseline,late_night_0_5,changed_within_24h,cnp_online,same_day,8,0,CUST_C_0130593,TXN_46_0151789,C_new,customer_based,1
1823.47,high,10.0,luxury,very_high_risk,no_history,41.8,normal,30.8,same_location,foreign_far,high_risk_country,datacenter,emulator,1.1,bot_speed,wifi,12,cvv2_mismatch,frictionless_pass,emv_chip_token,1,5x_baseline,afternoon_12_18,not_applicable,cnp_online,same_day,0,0,GUEST_57_142017,TXN_57_0142017,D_guest,global,1
169.86,medium,2.09,grocery,low_risk,frequent_category,4.0,normal,3.4,same_location,home_city,same_country,residential,known_device,20.3,very_fast,wifi,2,cvv2_match,frictionless_pass,issuer_token,0,within_normal,morning_6_12,changed_within_24h,cnp_online,same_day,3010,0,CUST_A_0014641,TXN_17_0194562,A_established,customer_based,0
39.21,low,0.09,restaurant,medium_risk,occasional_category,12.6,normal,2.0,same_location,home_city,frequent_travel_country,residential,known_device,124.3,normal,wifi,2,cvv2_match,frictionless_pass,issuer_token,1,within_normal,evening_18_24,no_recent_change,contactless,same_day,8,0,CUST_C_0016377,TXN_51_0234504,C_new,customer_based,0
33.21,low,0.41,travel,high_risk,frequent_category,10.1,normal,7.0,same_location,same_country,same_country,residential,known_device,402.7,slow,mobile_data,2,cvv2_match,not_enrolled,raw_pan_manual_entry,0,5x_baseline,evening_18_24,no_recent_change,contactless,standard,555,0,CUST_B_0087670,TXN_34_0077816,B_regular,customer_based,0
329.23,medium,8.24,electronics,high_risk,frequent_category,58.2,fast,82.3,short,neighboring_country,high_risk_country,tor,emulator,1.3,bot_speed,wifi,7,cvv2_mismatch,challenge_fail,issuer_token,2,burst_pattern,late_night_0_5,changed_1_7d_ago,cnp_online,overnight,3156,0,CUST_A_0031413,TXN_17_0193493,A_established,customer_based,1
282.72,medium,10.0,healthcare,low_risk,no_history,2369.3,impossible,5785.8,long,foreign_far,new_country,datacenter,spoofed,2.9,bot_speed,wifi,13,not_provided,challenge_fail,raw_pan_online,3,5x_baseline,late_night_0_5,not_applicable,cnp_online,same_day,0,0,GUEST_57_99323,TXN_57_0099323,D_guest,global,1
1829.86,high,10.0,luxury,very_high_risk,never_before_category,0.1,normal,235.7,short,foreign_far,new_country,proxy,unknown_device,40.9,normal,datacenter_hosting,8,not_provided,challenge_fail,raw_pan_online,3,burst_pattern,evening_18_24,no_recent_change,manual_entry,expedited,1556,0,CUST_A_0017744,TXN_23_0180607,A_established,customer_based,1
70.51,medium,7.88,electronics,high_risk,never_before_category,2207.0,impossible,1888.9,long,foreign_far,new_country,proxy,emulator,1.3,bot_speed,wifi,8,not_provided,challenge_fail,raw_pan_manual_entry,0,burst_pattern,evening_18_24,changed_within_24h,cnp_online,overnight,127,0,CUST_C_0133587,TXN_52_0115404,C_new,customer_based,1
102.06,medium,1.18,retail,medium_risk,frequent_category,4.4,normal,2.0,same_location,home_city,same_country,corporate,known_device,29.0,very_fast,wifi,1,cvv2_match,challenge_pass,raw_pan_online,0,within_normal,afternoon_12_18,changed_1_7d_ago,card_present_chip,standard,162,0,CUST_C_0086187,TXN_51_0164914,C_new,customer_based,0
666.28,high,10.0,electronics,high_risk,never_before_category,851.1,impossible,6009.0,long,foreign_far,new_country,proxy,spoofed,4.5,bot_speed,wifi,9,cvv2_mismatch,not_enrolled,emv_chip_token,0,5x_baseline,evening_18_24,changed_within_24h,cnp_online,same_day,253,0,CUST_B_0045621,TXN_36_0026192,B_regular,customer_based,1
1415.58,high,10.0,electronics,high_risk,never_before_category,83.6,fast,242.5,short,neighboring_country,new_country,residential,emulator,34.0,normal,wifi,8,cvv2_mismatch,bypassed,raw_pan_online,3,2x_baseline,late_night_0_5,changed_7_30d_ago,cnp_online,same_day,82,1,CUST_C_0160374,TXN_42_0101784,C_new,customer_based,1
422.75,medium,0.71,healthcare,low_risk,frequent_category,2.8,normal,1.7,same_location,same_country,same_country,corporate,known_device,84.7,normal,wifi,1,icvv_match,frictionless_pass,raw_pan_online,0,within_normal,evening_18_24,no_recent_change,card_present_swipe,standard,336,0,CUST_B_0134045,TXN_28_0005442,B_regular,customer_based,0
157.54,medium,4.13,luxury,very_high_risk,frequent_category,185.8,fast,2.2,same_location,home_city,frequent_travel_country,residential,known_device,77.9,normal,wifi,1,icvv_match,frictionless_pass,issuer_token,0,within_normal,evening_18_24,no_recent_change,cnp_online,expedited,585,0,CUST_B_0061159,TXN_35_0158669,B_regular,customer_based,0
1871.08,high,10.0,electronics,high_risk,never_before_category,4.6,normal,70.9,short,neighboring_country,new_country,tor,spoofed,4.7,bot_speed,datacenter_hosting,9,cvv2_mismatch,not_enrolled,raw_pan_manual_entry,3,5x_baseline,evening_18_24,changed_1_7d_ago,cnp_online,overnight,369,0,CUST_B_0009227,TXN_36_0188799,B_regular,customer_based,1
5.4,low,0.87,grocery,low_risk,no_history,3.9,normal,2.3,same_location,home_city,frequent_travel_country,residential,known_device,135.3,normal,wifi,2,cvv2_match,frictionless_pass,network_token_wallet,0,burst_pattern,evening_18_24,not_applicable,cnp_online,standard,0,0,GUEST_58_86169,TXN_58_0086169,D_guest,global,0
11.98,low,1.34,restaurant,medium_risk,occasional_category,1980.5,impossible,2929.3,long,foreign_far,new_country,residential,emulator,122.6,normal,mobile_data,14,cvv2_mismatch,not_enrolled,raw_pan_manual_entry,3,burst_pattern,afternoon_12_18,changed_within_24h,cnp_online,same_day,392,0,CUST_B_0141528,TXN_25_0154883,B_regular,customer_based,1
98.12,medium,0.57,retail,medium_risk,frequent_category,2.0,normal,40.7,same_location,home_city,same_country,corporate,known_device,58.2,normal,mobile_data,2,cvv2_match,frictionless_pass,raw_pan_online,0,within_normal,morning_6_12,no_recent_change,cnp_online,in_store_pickup,2490,0,CUST_A_0058255,TXN_15_0014008,A_established,customer_based,0
232.05,medium,0.02,electronics,high_risk,frequent_category,1.0,normal,1.7,same_location,same_country,same_country,residential,known_device,104.8,normal,mobile_data,2,cvv2_match,frictionless_pass,emv_chip_token,0,within_normal,morning_6_12,changed_7_30d_ago,contactless,standard,291,0,CUST_B_0008324,TXN_36_0230691,B_regular,customer_based,0
123.76,medium,0.97,travel,high_risk,frequent_category,2.9,normal,2.9,same_location,neighboring_country,same_country,residential,known_device,85.6,normal,wifi,3,cvv2_match,frictionless_pass,network_token_wallet,5,within_normal,morning_6_12,no_recent_change,contactless,expedited,215,0,CUST_B_0025857,TXN_40_0209811,B_regular,customer_based,0
2.28,low,0.8,retail,medium_risk,rare_category,166.8,fast,5.3,same_location,home_city,same_country,corporate,known_device,190.0,slow,wifi,1,cvv2_match,frictionless_pass,raw_pan_online,1,within_normal,afternoon_12_18,no_recent_change,cnp_online,overnight,56,0,CUST_C_0059513,TXN_51_0199085,C_new,customer_based,0
2158.6,very_high,6.34,electronics,high_risk,rare_category,2.2,normal,2.4,same_location,home_city,same_country,residential,known_device,64.8,normal,wifi,2,icvv_match,frictionless_pass,issuer_token,0,within_normal,evening_18_24,no_recent_change,card_present_chip,expedited,2936,0,CUST_A_0101210,TXN_16_0168019,A_established,customer_based,0
9.74,low,1.58,luxury,very_high_risk,frequent_category,77.9,fast,8.5,same_location,same_country,frequent_travel_country,proxy,spoofed,3.1,bot_speed,datacenter_hosting,3,cvv2_mismatch,not_enrolled,raw_pan_manual_entry,2,5x_baseline,evening_18_24,changed_within_24h,contactless,same_day,2437,0,CUST_A_0111871,TXN_17_0121885,A_established,customer_based,1
201.57,medium,0.04,retail,medium_risk,no_history,7.8,normal,29.4,same_location,home_city,new_country,residential,emulator,41.9,normal,mobile_data,1,cvv2_match,frictionless_pass,issuer_token,0,2x_baseline,evening_18_24,not_applicable,card_present_chip,standard,0,0,GUEST_57_85955,TXN_57_0085955,D_guest,global,0
199.3,medium,3.43,utility,low_risk,no_history,1.4,normal,3.0,same_location,home_city,same_country,corporate,known_device,379.8,slow,mobile_data,1,cvv2_match,not_enrolled,issuer_token,1,within_normal,evening_18_24,not_applicable,cnp_online,same_day,0,0,GUEST_54_37717,TXN_54_0037717,D_guest,global,0
316.81,medium,7.59,crypto_giftcard,very_high_risk,no_history,41.6,normal,50.0,same_location,neighboring_country,new_country,datacenter,spoofed,0.6,bot_speed,wifi,1,cvv2_mismatch,challenge_pass,raw_pan_online,3,burst_pattern,late_night_0_5,not_applicable,cnp_online,same_day,0,0,GUEST_56_148594,TXN_56_0148594,D_guest,global,1
65.43,medium,1.01,grocery,low_risk,frequent_category,1.9,normal,2.8,same_location,home_city,same_country,corporate,known_device,131.7,normal,datacenter_hosting,1,cvv2_match,frictionless_pass,raw_pan_online,0,2x_baseline,afternoon_12_18,no_recent_change,cnp_online,standard,1605,0,CUST_A_0001482,TXN_17_0147061,A_established,customer_based,0
303.75,medium,10.0,luxury,very_high_risk,never_before_category,90.2,fast,231.5,short,home_city,high_risk_country,proxy,spoofed,4.9,bot_speed,corporate_vpn,15,not_provided,challenge_fail,raw_pan_online,4,5x_baseline,afternoon_12_18,no_recent_change,manual_entry,overnight,106,0,CUST_C_0080449,TXN_46_0218277,C_new,customer_based,1
68.77,medium,0.82,retail,medium_risk,rare_category,0.5,normal,18.3,same_location,foreign_far,same_country,corporate,new_device,68.2,normal,corporate_vpn,2,icvv_match,frictionless_pass,issuer_token,2,2x_baseline,morning_6_12,no_recent_change,cnp_online,in_store_pickup,173,0,CUST_C_0121347,TXN_49_0177809,C_new,customer_based,0
107.37,medium,4.13,crypto_giftcard,very_high_risk,no_history,2081.1,impossible,7149.1,long,neighboring_country,new_country,proxy,spoofed,4.2,bot_speed,datacenter_hosting,14,not_provided,not_enrolled,raw_pan_online,3,5x_baseline,late_night_0_5,not_applicable,cnp_online,same_day,0,0,GUEST_55_25460,TXN_55_0025460,D_guest,global,1
8.94,low,1.68,utility,low_risk,rare_category,6.9,normal,41.8,same_location,neighboring_country,frequent_travel_country,tor,spoofed,4.4,bot_speed,wifi,11,cvv2_mismatch,bypassed,raw_pan_online,2,within_normal,late_night_0_5,changed_within_24h,contactless,expedited,169,0,CUST_C_0194740,TXN_44_0154873,C_new,customer_based,1
3.73,low,1.9,luxury,very_high_risk,never_before_category,110.2,fast,240.9,short,neighboring_country,same_country,tor,known_device,24.2,very_fast,datacenter_hosting,7,cvv2_mismatch,bypassed,raw_pan_manual_entry,3,burst_pattern,late_night_0_5,changed_1_7d_ago,cnp_moto,overnight,3233,2,CUST_A_0053313,TXN_14_0225071,A_established,customer_based,1
22.06,low,0.68,restaurant,medium_risk,rare_category,0.8,normal,24.9,same_location,home_city,same_country,vpn,known_device,301.8,slow,mobile_data,1,icvv_match,frictionless_pass,raw_pan_online,0,within_normal,afternoon_12_18,no_recent_change,cnp_moto,standard,3295,0,CUST_A_0054277,TXN_18_0059057,A_established,customer_based,0
147.9,medium,3.28,utility,low_risk,frequent_category,2.1,normal,2.6,same_location,home_city,same_country,corporate,known_device,60.3,normal,mobile_data,2,cvv2_match,frictionless_pass,network_token_wallet,0,burst_pattern,afternoon_12_18,changed_within_24h,cnp_online,same_day,515,0,CUST_B_0030421,TXN_39_0157581,B_regular,customer_based,1
52.08,medium,0.45,travel,high_risk,frequent_category,3.7,normal,0.8,same_location,same_country,same_country,tor,new_device,98.1,normal,mobile_data,1,cvv2_match,challenge_pass,network_token_wallet,0,within_normal,late_night_0_5,no_recent_change,contactless,standard,1605,0,CUST_A_0022955,TXN_18_0181248,A_established,customer_based,0
557.67,high,6.94,luxury,very_high_risk,never_before_category,154.3,fast,53.3,short,foreign_far,new_country,datacenter,new_device,82.4,normal,wifi,5,not_provided,challenge_fail,raw_pan_online,2,5x_baseline,evening_18_24,changed_within_24h,cnp_online,same_day,48,0,CUST_C_0183086,TXN_47_0154481,C_new,customer_based,1
2.16,low,0.93,grocery,low_risk,frequent_category,0.8,normal,19.5,same_location,home_city,same_country,residential,known_device,128.6,normal,wifi,2,cvv2_match,frictionless_pass,emv_chip_token,0,within_normal,evening_18_24,no_recent_change,contactless,standard,66,0,CUST_C_0154769,TXN_51_0073678,C_new,customer_based,0
10.23,low,1.42,electronics,high_risk,never_before_category,17.2,normal,161.1,short,same_country,same_country,vpn,unknown_device,89.8,normal,datacenter_hosting,15,cvv2_mismatch,not_enrolled,raw_pan_manual_entry,3,burst_pattern,late_night_0_5,changed_within_24h,cnp_online,in_store_pickup,1371,0,CUST_A_0030971,TXN_5_0190485,A_established,customer_based,1
2060.33,very_high,10.0,electronics,high_risk,never_before_category,1.6,normal,186.4,short,foreign_far,new_country,tor,spoofed,135.2,normal,datacenter_hosting,12,cvv2_mismatch,bypassed,raw_pan_online,0,burst_pattern,morning_6_12,no_recent_change,cnp_online,same_day,2233,0,CUST_A_0032729,TXN_21_0204791,A_established,customer_based,1
112.11,medium,7.26,luxury,very_high_risk,never_before_category,642.8,impossible,5430.3,long,neighboring_country,high_risk_country,datacenter,emulator,4.5,bot_speed,wifi,3,not_provided,challenge_fail,raw_pan_manual_entry,4,2x_baseline,afternoon_12_18,no_recent_change,cnp_online,same_day,322,0,CUST_B_0058833,TXN_38_0156933,B_regular,customer_based,1
4.36,low,1.51,crypto_giftcard,very_high_risk,never_before_category,1826.8,impossible,4415.4,long,foreign_far,new_country,datacenter,emulator,2.0,bot_speed,datacenter_hosting,3,cvv2_mismatch,bypassed,raw_pan_manual_entry,1,burst_pattern,late_night_0_5,changed_1_7d_ago,manual_entry,same_day,217,1,CUST_B_0147132,TXN_32_0048898,B_regular,customer_based,1
